journal_name,url,error_type,error_message
Acta Universitatis Sapientiae: Informatica,https://acta.sapientia.ro/en/series/informatica,ConnectTimeout,"HTTPSConnectionPool(host='acta.sapientia.ro', port=443): Max retries exceeded with url: /en/series/informatica (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x77566cb59a60>, 'Connection to acta.sapientia.ro timed out. (connect timeout=13)'))"
Acta Universitatis Sapientiae: Mathematica,https://acta.sapientia.ro/en/series/mathematica,ConnectTimeout,"HTTPSConnectionPool(host='acta.sapientia.ro', port=443): Max retries exceeded with url: /en/series/mathematica (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x77566c884dd0>, 'Connection to acta.sapientia.ro timed out. (connect timeout=13)'))"
Acta Universitatis Sapientiae: Film and Media Studies,https://acta.sapientia.ro/en/series/film-and-media-studies,ConnectTimeout,"HTTPSConnectionPool(host='acta.sapientia.ro', port=443): Max retries exceeded with url: /en/series/film-and-media-studies (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x77566c887050>, 'Connection to acta.sapientia.ro timed out. (connect timeout=13)'))"
Ação Ergonômica,https://www.revistaacaoergonomica.org/,SSLError,"HTTPSConnectionPool(host='www.revistaacaoergonomica.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.revistaacaoergonomica.org'. (_ssl.c:1000)"")))"
Gelecek Vizyonlar Dergisi,http://www.futurevisionsjournal.com/Anasayfa.Aspx,ValueError,Body tidak ditemukan di: http://www.futurevisionsjournal.com/Anasayfa.Aspx
Journal of King Saud University: Computer and Information Sciences,http://www.journals.elsevier.com/journal-of-king-saud-university-computer-and-information-sciences/,SSLError,Gagal melakukan koneksi: http://www.journals.elsevier.com/journal-of-king-saud-university-computer-and-information-sciences/
Journal of King Saud University: Engineering Sciences,http://www.journals.elsevier.com/journal-of-king-saud-university-engineering-sciences/,SSLError,Gagal melakukan koneksi: http://www.journals.elsevier.com/journal-of-king-saud-university-engineering-sciences/
Journal of Saudi Chemical Society,http://www.journals.elsevier.com/journal-of-saudi-chemical-society/,SSLError,Gagal melakukan koneksi: http://www.journals.elsevier.com/journal-of-saudi-chemical-society/
Saudi Pharmaceutical Journal,http://www.journals.elsevier.com/saudi-pharmaceutical-journal/,SSLError,Gagal melakukan koneksi: http://www.journals.elsevier.com/saudi-pharmaceutical-journal/
Journal of the Saudi Society of Agricultural Sciences,http://www.journals.elsevier.com/journal-of-the-saudi-society-of-agricultural-sciences/,SSLError,Gagal melakukan koneksi: http://www.journals.elsevier.com/journal-of-the-saudi-society-of-agricultural-sciences/
Saudi Dental Journal,https://www.journals.elsevier.com/saudi-dental-journal/,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/saudi-dental-journal/
Linguistika Kultura,http://jlk.fib.unand.ac.id/index.php/jlk/index,ReadTimeout,"HTTPConnectionPool(host='jlk.fib.unand.ac.id', port=80): Read timed out. (read timeout=13)"
Zaštita Materijala,https://www.zastita-materijala.org/,ReadTimeout,"HTTPSConnectionPool(host='www.zastita-materijala.org', port=443): Read timed out. (read timeout=13)"
Tạp chí Khoa học Đại học Đà Lạt,http://tckh.dlu.edu.vn,SSLError,"HTTPSConnectionPool(host='tckh.dlu.edu.vn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Projectics,https://shs.cairn.info/revue-projectique,SSLError,Gagal melakukan koneksi: https://shs.cairn.info/revue-projectique
GIornale Italiano di Psicologia e Medicina del Lavoro,https://gipmel.it/,ReadTimeout,"HTTPSConnectionPool(host='gipmel.it', port=443): Read timed out. (read timeout=13)"
International Journal of Veterinary Science and Medicine,https://www.tandfonline.com/journals/tvsm,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tvsm
Forest Science and Technology,https://www.tandfonline.com/journals/tfst,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tfst
Scandinavian Journal of Primary Health Care,https://www.tandfonline.com/journals/ipri,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/ipri
Journal of Psychosomatic Obstetrics and Gynecology,https://www.tandfonline.com/ipob,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/ipob
Data Science in Science,https://www.tandfonline.com/UDSS,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/UDSS
Organogenesis,https://www.tandfonline.com/journals/kogg20,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/kogg20
Ribagua,https://www.tandfonline.com/journals/trib,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/trib
Science and Technology of Advanced Materials,https://www.tandfonline.com/journals/tsta,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tsta
Functional Diamond,https://www.tandfonline.com/tfdi,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/tfdi
Emerging Microbes and Infections,https://www.tandfonline.com/journals/temi,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/temi
Toxicology Communications,https://www.tandfonline.com/journals/ttxc,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/ttxc
Immunological Medicine,https://www.tandfonline.com/journals/timm,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/timm
Medical Education Online,https://www.tandfonline.com/journals/zmeo,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/zmeo
European Clinical Respiratory Journal,https://www.tandfonline.com/journals/zecr,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/zecr
Journal of Oral Microbiology,https://www.tandfonline.com/journals/zjom,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/zjom
Health Systems & Reform,https://www.tandfonline.com/journals/khsr,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/khsr
Cogent Public Health,https://www.tandfonline.com/journals/oamd21,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/oamd21
Human Vaccines & Immunotherapeutics,https://www.tandfonline.com/journals/khvi,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/khvi
Cancer Biology & Therapy,https://www.tandfonline.com/journals/kcbt,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/kcbt
mAbs,https://www.tandfonline.com/journals/kmab,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/kmab
Journal of Enzyme Inhibition and Medicinal Chemistry,https://www.tandfonline.com/journals/ienz,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/ienz
Computer Assisted Surgery,https://www.tandfonline.com/journals/icsu,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/icsu
Drug Delivery,https://www.tandfonline.com/journals/idrd,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/idrd
Stress,https://www.tandfonline.com/journals/ists,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/ists
Journal of Natural Fibers,https://www.tandfonline.com/journals/wjnf20,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/wjnf20
Gut Microbes,https://www.tandfonline.com/journals/kgmi,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/kgmi
Journal of the International Society of Sports Nutrition,https://www.tandfonline.com/journals/rssn,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/rssn
Journal of Contemporary East Asia Studies,https://www.tandfonline.com/journals/reas,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/reas
Journal of Applied Economics,https://www.tandfonline.com/journals/recs,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/recs
Designed Monomers and Polymers,https://www.tandfonline.com/journals/tdmp,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tdmp
Green Chemistry Letters and Reviews,https://www.tandfonline.com/journals/tgcl,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tgcl
"SICE Journal of Control, Measurement, and System Integration",https://www.tandfonline.com/journals/tmsi,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tmsi
Adipocyte,https://www.tandfonline.com/journals/kadi,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/kadi
"Church, Communication and Culture",https://www.tandfonline.com/journals/rchu,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/rchu
International Journal of Adolescence and Youth,https://www.tandfonline.com/journals/rady,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/rady
"Global Security: Health, Science and Policy",https://www.tandfonline.com/journals/rgsh,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/rgsh
Canadian Journal of Remote Sensing,https://www.tandfonline.com/journals/ujrs20,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/ujrs20
Policy Design and Practice,https://www.tandfonline.com/journals/rpdp,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/rpdp
Journal of Chemical Engineering of Japan,https://www.tandfonline.com/tjce,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/tjce
Engineering Applications of Computational Fluid Mechanics,https://www.tandfonline.com/journals/tcfm,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tcfm
Journal of Experimental Nanoscience,https://www.tandfonline.com/journals/tjen,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tjen
Journal of Biological Dynamics,https://www.tandfonline.com/journals/tjbd,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tjbd
Production and Manufacturing Research: An Open Access Journal,https://www.tandfonline.com/journals/tpmr,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tpmr
Systems Science & Control Engineering,https://www.tandfonline.com/journals/tssc,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tssc
Advanced Manufacturing: Polymer & Composites Science,https://www.tandfonline.com/journals/yadm,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/yadm
AKCE International Journal of Graphs and Combinatorics,https://www.tandfonline.com/journals/uakc,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/uakc
Nanocomposites,https://www.tandfonline.com/journals/ynan,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/ynan
International Journal of Optomechatronics,https://www.tandfonline.com/journals/uopt,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/uopt
Materials Research Letters,https://www.tandfonline.com/journals/tmrl,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tmrl
International Biomechanics,https://www.tandfonline.com/journals/tbbe,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/tbbe
Sexual and Reproductive Health Matters,https://www.tandfonline.com/journals/zrhm,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/zrhm
Applied Mathematics in Science and Engineering,https://www.tandfonline.com/journals/gipe21,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/gipe21
Hematology,https://www.tandfonline.com/journals/yhem,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/yhem
Global Health Action,https://www.tandfonline.com/journals/zgha,SSLError,Gagal melakukan koneksi: https://www.tandfonline.com/journals/zgha
Indian Journal of Urology,https://journals.lww.com/indianjurol/pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/indianjurol/pages/default.aspx
International Journal of Yoga,https://journals.lww.com/ijoy/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/ijoy/Pages/default.aspx
Intervention Journal of Mental Health and Psychosocial Support in Conflict Affected Areas,https://journals.lww.com/invn/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/invn/Pages/default.aspx
Iranian Journal of Nursing and Midwifery Research,https://journals.lww.com/JNMR/pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/JNMR/pages/default.aspx
Iraqi Journal of Hematology,https://journals.lww.com/ijhm/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/ijhm/Pages/default.aspx
Journal of Acute Disease,https://journals.lww.com/joad/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/joad/Pages/default.aspx
Journal of Advanced Lung Health,https://journals.lww.com/jalh/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jalh/Pages/default.aspx
International Journal of Environmental Health Engineering,https://journals.lww.com/ijeh/pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/ijeh/pages/default.aspx
International Journal of Medicine and Health Development,https://journals.lww.com/ijmh/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/ijmh/Pages/default.aspx
Indian Journal of Vascular and Endovascular Surgery,https://journals.lww.com/ijvs/pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/ijvs/pages/default.aspx
Indian Pediatrics Case Reports,https://journals.lww.com/ipcr/pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/ipcr/pages/default.aspx
Journal of Applied Sciences and Clinical Practice,https://journals.lww.com/jasc/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jasc/Pages/default.aspx
Journal of Research in Pharmacy Practice,https://journals.lww.com/jrpp/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jrpp/Pages/default.aspx
Journal of Surgical Specialties and Rural Practice,https://journals.lww.com/jssr/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jssr/Pages/default.aspx
Journal of the Arab Society for Medical Research,https://journals.lww.com/asmr/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/asmr/Pages/default.aspx
Journal of the Egyptian Ophthalmological Society,https://journals.lww.com/egos/pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/egos/pages/default.aspx
Journal of Public Health and Primary Care,https://journals.lww.com/jphp/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jphp/Pages/default.aspx
Journal of Radiation and Cancer Research,https://journals.lww.com/jrcr/pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jrcr/pages/default.aspx
Journal of Research in Medical Sciences,https://journals.lww.com/JRMS/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/JRMS/Pages/default.aspx
Journal of the Practice of Cardiovascular Sciences,https://journals.lww.com/jpcs/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jpcs/Pages/default.aspx
Journal of the Scientific Society,https://journals.lww.com/jsci/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jsci/Pages/default.aspx
Journal of Vector Borne Diseases,https://journals.lww.com/jvbd/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/jvbd/Pages/default.aspx
Kerala Journal of Ophthalmology,https://journals.lww.com/KJOP/Pages/default.aspx,SSLError,Gagal melakukan koneksi: https://journals.lww.com/KJOP/Pages/default.aspx
